推荐一个「本地」开源平替版Manus：AiPy，不会跑路,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453473639&idx=1&sn=3fe04c31ae7f87ad5d8c2c443ae6c288&chksm=87faca19b08d430f2b31f7c4ff227a5e44968309b1a22e1b1abdd7b995949f8d162b3a55daf9#rd,2025-07-17 15:10:59
Unify：9个月两轮融资估值2.6亿美元，AI 自动化销售赛道跑出新独角兽,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453473576&idx=1&sn=ae50560962082012cb230c9a73bb4e0b&chksm=87faca56b08d434091383d6350ba7a3df0c522e3859043741333167692bf34e8a75021c274b9#rd,2025-07-16 23:38:05
Meta将推出闭源模型，并砸数千亿美元打造超算集群,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453473425&idx=1&sn=d62b6882aaa33bc5349a8eb122576f7b&chksm=87facbefb08d42f9d2e636b5929299a1ca3e772793decfc722ab0f8f7a57eeb3f1765a0c585e#rd,2025-07-15 08:03:43
苹果正在成为下一个诺基亚,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453473385&idx=1&sn=445c40513fe1f5607758a687ef9c4e3c&chksm=87facb17b08d42017e05110fb30b5d89421f2057264165f49eaa041ba17ed0e2df841609a33d#rd,2025-07-14 01:00:41
Windsurf与Google的24亿美元交易细节曝光：创始人带着24亿美元跑路，留下数百员工守着空壳公司,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453473336&idx=1&sn=e17bfc1aa59348177a0e4bc7456c6f5c&chksm=87facb46b08d4250560d6200b34c2e7d48715762d3a93075c0f9695bf76bf42cbedbef78d4e9#rd,2025-07-13 10:18:57
Google DeepMind启动首个人类临床试验，目标：用AI攻克所有疾病,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472851&idx=1&sn=8cabc962f5651264187c0c64c680d5e1&chksm=87fac52db08d4c3b273b65b818aa86eb4e82ee86e2b748285421fbab75123f988c420c66c2c6#rd,2025-07-07 07:17:19
Karpathy揭秘开源成功密码：像细菌一样写代码,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472765&idx=1&sn=358fb86aca273c0a8abf52bbb2e5e91d&chksm=87fac683b08d4f9567bad8d8942c14520ae5420a5f5c9c4865a3b0fe4dc46b01f7389d120dd2#rd,2025-07-06 09:01:18
Grok 4基准测试被爆极其优异，人类终极考试成绩飙升到45%，碾压o3 和Gemini的20%,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472734&idx=1&sn=8b01b4d323a232e4302af22fbd0a25d7&chksm=87fac6a0b08d4fb6cc6b6bbd4682e52a772649371a598010051d6c39f16af781f320e8cc313d#rd,2025-07-05 02:15:41
刚刚，Ilya发布内部信：正式掌舵SSI、团队分道扬镳、拒绝收购，专注打造安全超级智能！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472682&idx=1&sn=32403710d0ef567ea3d0ee51215d1f4a&chksm=87fac6d4b08d4fc24109b50e91d61a60ae3916f28014de802b22b6e843da781c9a8ee3b623cc#rd,2025-07-04 00:59:58
生物学家称：大脑并非你体内唯一拥有意识的器官,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472656&idx=1&sn=4ca4723d4840fb87cd1a81ad4fb23cc8&chksm=87fac6eeb08d4ff8d5b2ce5130e5991380a2801f4580d277166b4254f65b19baddf37f45ba1b#rd,2025-07-03 20:21:54
EasyDoc：将你的文档变为 AI 友好格式的万能神器,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472271&idx=1&sn=7886ba747f915c6d380fa9b08a5a69e4&chksm=87fac771b08d4e67639cff46854298db7cd6b21bc94eacd6646aa9a032315b2a83a1deea1ad9#rd,2025-06-26 12:02:43
他用AI 复活了中风的祖父，现在拿下红杉1600万美元，让所有人都能「数字永生」,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472155&idx=1&sn=de007571121f6a5ea433b56880dd8a84&chksm=87fac0e5b08d49f3c8abc2233a27c592a7c72085a5120ad7c08261287d253979900784dbf381#rd,2025-06-25 01:38:24
Meta 148亿美元收购的28岁华裔CEO谈管理哲学，其或将成为硅谷的下一个「主角」,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472058&idx=1&sn=db0cce8e3dfe363eb1bc7a577ca4ef70&chksm=87fac044b08d4952b804f9ec7a8fdf0b9dfc0f8928a88bd478208dadd908f010921824a5d6ae#rd,2025-06-23 12:00:13
按摩机器人来了！60美元一次，无比舒服，且正经,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453472030&idx=1&sn=6463e6dc73cdbdd7c40ae4e40b2e2836&chksm=87fac060b08d4976aff14ca97d1b44393fda4c420979541059f4afa48b4e51ee09c8868bdf1f#rd,2025-06-22 13:12:32
奥特曼被万字报告狂爆黑料，马斯克怒斥：骗子！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471909&idx=1&sn=0daa490f8604ffdaa5d45f38c78609f0&chksm=87fac1dbb08d48cdb2be810271ad2e0cb997325f2be0561c3e9d308375543177b2b035250675#rd,2025-06-20 01:01:25
Cursor CEO最新访谈：编程会消亡，但品味将永存,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471470&idx=1&sn=87a48b6565ca70bd70117ed13e7c9508&chksm=87fac390b08d4a86819df9ccbe778cb67218270552d02009d6b3f96c9004db53ffcfdba703ff#rd,2025-06-14 12:23:46
吴恩达深夜发文：GenAI 时代应用工程师的必备能力清单,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471435&idx=1&sn=b984d5d4ae01e5f99525738d2985bbef&chksm=87fac3b5b08d4aa3bcfca44fe15957ead8db8e7ad4fba4be1efee19f694f036415b69fa8d83a#rd,2025-06-13 01:31:01
扎克伯格炮轰苹果缺乏创新，并千万美金年薪狂招AI 人才,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471386&idx=1&sn=52abc8beabe9790a0e78a279d6133439&chksm=87fac3e4b08d4af27ebef52c2f1c322b3fe56e3c68856d10e6203d464b15ce940114beb621a8#rd,2025-06-12 02:01:22
MiniCPM 4.0极速狂飙，端侧模型的比赛，结束了！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471296&idx=1&sn=a56c69d6e7db343ae75ccd3f7d53c484&chksm=87fac33eb08d4a280e3aced954e4f92c544fcd7be9876fbd1a6afb06b4532ab2ebeff73f699a#rd,2025-06-11 00:57:59
卧底房产AI三天后，我发现地产圈的「信息差」，正被这样一铲到底！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453471292&idx=1&sn=4f8e55a188a0dd6d5cde2af629db7397&chksm=87fac342b08d4a54a1418032bc2cdd2f20967cd2ab7905569ce91af7e52c4e9677bdabed5958#rd,2025-06-09 23:43:54
首个基因推理AI 横空出世！准确率飙至97%，彻底改变基因组学研究,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470722&idx=1&sn=0e3023d75acf18c0d5e4ea3d9545eb42&chksm=87fb3d7cb08cb46aefaf3b587f06c4595020d454bde4bcfefba7b7f2b402f20a8017b6e3870b#rd,2025-06-04 02:09:14
刚刚，DeepMind开源全栈「Deep Research」项目，AI 研究将人人可用,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470693&idx=1&sn=ebb2f7a88ab0d5a72b389eb5bfdcde39&chksm=87fb3e9bb08cb78dd12598a3d1572463f4ccb5a4c297358a7d0ad65c371bee0137f6bb388ab9#rd,2025-06-03 09:00:39
大佬观点汇总之「AI 席卷下即将发生的事」。Hinton：人类要完！马斯克：要往好的方面看,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470677&idx=1&sn=24b36e418668683938a7b033f6fe4ca6&chksm=87fb3eabb08cb7bd41e7d22da46f567c8d2815618f0bdc1a07fc62afa64bd8494df84cb46022#rd,2025-06-01 14:02:20
95%的人不知道什么是AGI，也不知道他们将很快失业,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470627&idx=1&sn=0dee7d323e34051da8db7dc15254d7ce&chksm=87fb3eddb08cb7cbe3a92a0236c79cbf78177a9ee735e1cdedde191adba9a152778353f8d243#rd,2025-05-31 11:00:58
DeepSeek 跃居全球第二 AI 实验室，中美正式并驾齐驱！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470572&idx=1&sn=8e376971d0c196d0ea2dc0f48ba00036&chksm=87fb3e12b08cb704c02413e7412abc608fccaa7436d8a6dde6677c7391e4f362b5debf6233d1#rd,2025-05-30 02:00:24
OnlyFans和AI女友，谁会是最后的赢家？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470072&idx=1&sn=b3f9fc6c8a3811e8b5ddba7ffb0875fa&chksm=87fb3806b08cb110f9bb367c6756e0af5f2c8a1f15b77f7c56d21c823092c349e6c02f1ff5e5#rd,2025-05-24 16:00:30
Claude 4发布！世界最强编程模型来了,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453470005&idx=1&sn=89a3359519032c4d8bd17d15f09522a8&chksm=87fb384bb08cb15df242796d3b6bda4395d1178ce322ef211bd7f3f8084400d0662837f3efb4#rd,2025-05-23 01:14:13
Claude 4 要来了！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469927&idx=1&sn=a3b96a7aa184deb93917f4601cad48fd&chksm=87fb3999b08cb08fd221c046bd63d66bec6d6f113034cbba06acc6f0bb950b8899518db244e3#rd,2025-05-22 14:00:13
请不要多轮对话！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469894&idx=1&sn=d4c4a85533b8f51343abf924cf897f6e&chksm=87fb39b8b08cb0ae2bb84aa392e5f9cd593476b887bf248ce2cf99ae91942256cd7aedb00854#rd,2025-05-21 19:20:37
重磅！微软宣布开源Copilot！Cursor：完了！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469838&idx=1&sn=6b715ca9c6bc24c1523e8196ba2dda1b&chksm=87fb39f0b08cb0e68ba40f1d158fa5189a06e41b61336c9e42b06b932857183613c2ee9d54b6#rd,2025-05-20 01:08:00
10万字Claude系统提示词泄露！我用DeepSeek 将它翻译成了中文版,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469400&idx=1&sn=9d02549c83da566d1cdf11736da83271&chksm=87fb3ba6b08cb2b0a49033e06f4be7c6e4d714d7071693962cf292018342b1e998b4062eb893#rd,2025-05-13 12:01:50
Andrej Karpathy提出LLM学习新范式：系统提示学习,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469367&idx=1&sn=691762d31f544b23ecbc37d3529bb5e7&chksm=87fb3bc9b08cb2dff608557605c29c5b9f8bf0f4f28b5bfd11507140b9af150e0bfaedd84b6b#rd,2025-05-11 10:22:46
Sam Altman美国国会发言：DeepSeek让我感到紧张，AI竞争最终是中美的能源竞争,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469352&idx=1&sn=c527c523f84abeb907be86b0e20f942e&chksm=87fb3bd6b08cb2c0905f4babe8cf912d7b012933fac583a659b666fc87c007762bc5f2e31dce#rd,2025-05-10 10:03:03
Mistral发新模型自称「SOTA」，却被网友疯狂追问：怎么不敢和千问比？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469319&idx=1&sn=d76171eb547b2adebcc85eed418119d3&chksm=87fb3bf9b08cb2ef1ab2fda794a2275949be2abf5e86a07eebee09cd6b98c55b5b78a8151023#rd,2025-05-09 17:09:26
刚刚，OpenAI任命新应用CEO！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453469249&idx=1&sn=cf0a0ba37840016c2a3ad96fe44a9705&chksm=87fb3b3fb08cb2298015b2ea9bec6fb5e97213a017e299afb00254e68696b795635a5b038bcf#rd,2025-05-08 13:17:14
马斯克：Grok 3.5 下周发布！能用第一性原理给出互联网上不存在的答案,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468982&idx=1&sn=e10658bd53e57851764c446a465f737f&chksm=87fb3448b08cbd5ef6273766429221a8e563289687d586bba1a4572030653add512135f917c1#rd,2025-04-29 14:54:30
传言：DeepSeek R2参数暴涨至1.2万亿、便宜97.3%！美股或将巨震！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468919&idx=1&sn=6affc99ddb2acb4a4f833d1f2c375b1c&chksm=87fb3589b08cbc9fd9d41c008488712adc109a2021dc97feaae35dcccf35d7ec90b2cb9a64ea#rd,2025-04-27 17:02:00
Andrej Karpathy：markdown 将取代HTML！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468840&idx=1&sn=3bc6e52f15b22a46be1429622802f8a1&chksm=87fb35d6b08cbcc0a8a91789e81ad3157fab56946e9a3380c36078066bb1073029c2c8342d87#rd,2025-04-22 12:30:21
o3虽出色，但用词很奇怪……,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468783&idx=1&sn=0bd4aa12c883f13147eeb01ed28892ed&chksm=87fb3511b08cbc077255218c7147b88a6d6f45d96d69bb1e775604043be7111c4f638efd63da#rd,2025-04-21 09:15:28
Claude Code惊现神秘咒语！输入「ultrathink」，效果直接超神！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468766&idx=1&sn=9a8462b315c3bb9d5f9a5150b06d9872&chksm=87fb3520b08cbc3603c0ca4a013984bed2bb9aac7d225456a9c588729a7bf0b930ef88e6ae36#rd,2025-04-20 22:16:59
ChatGPT正转型为伴侣AI！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468313&idx=1&sn=c8626a70feca312a9310785210135405&chksm=87fb37e7b08cbef1320affc50bcca5f3664eeb5c36d8a152fa60e69a49a78323d35102a7b431#rd,2025-04-12 10:34:49
OpenAI放大招！BrowseComp来了，AI上网能力大比拼！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468272&idx=1&sn=3a91dba230d08855ac4bd4abf4efe24f&chksm=87fb370eb08cbe18f9366eca313b094321f60cfea44e4a700b381691f9b8101ce611776c9723#rd,2025-04-11 08:40:01
原来，Trump是用人工智能来设定的关税！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453468063&idx=1&sn=237de1b6f171b3907729e609a2d9be7a&chksm=87fb30e1b08cb9f76bdf7eac76e087099163affddbea6320365f94591fbc2c2f2bc3b7e11ab8#rd,2025-04-08 10:47:58
Meta发布Llama 4多模态MoE系列模型！全网专家点评,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453467986&idx=1&sn=007025980d50e34ab10847ea4873bfe8&chksm=87fb302cb08cb93a3b169d0b33050b25784397dbb1028e28102280736c2d5939e4f254aea133#rd,2025-04-06 09:57:18
MiniMax打造的超真人感AI阿祖，背后有什么黑科技？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453467831&idx=1&sn=4299221f70b627ff7b25f0ba73eb3121&chksm=87fb31c9b08cb8df4d847f399567374da144252273c5fced74d35f748bd3863a8e20e085349f#rd,2025-04-04 11:20:24
AI播客Day02：Anthropic推理模型引担忧、Devin 2.0发布价格从500$下调至20$、千问3进入最终开发阶段,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453467831&idx=2&sn=0eeb949693ab9e43f795a3c52e11061d&chksm=87fb31c9b08cb8dfeceb036d7ba7e320213f75cbc6d884cbc897285a0875a1297598fa529cb6#rd,2025-04-04 11:20:24
最近爆火的氛围编码是个什么鬼？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466989&idx=1&sn=561769310628baeaeb04baf29aae8ce9&chksm=87fb2c13b08ca50508d8b7bb065e8ea2782a2c45b81bf0a47d754b1ee32b84df3e2f8478c3b6#rd,2025-03-24 09:03:34
DeepSeek R2 在ARC-AGI 中得分90%！？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466888&idx=1&sn=d558b39f193e097250ad2ecb9a41bd3e&chksm=87fb2c76b08ca5605ada733ad79db3ca5875b8f0d46b079db45295c9bed3db5f229dcd97c77e#rd,2025-03-23 12:48:12
为什么说海螺是AI视频生成的DeepSeek时刻？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466866&idx=1&sn=9040db0669f9ccc82ea32664ef0e4bc5&chksm=87fb2d8cb08ca49a83e6c3da8cdb38807332aa1c51599ce3473d4249af20e27105c1406429e8#rd,2025-03-22 17:00:38
突发！OpenAI 重磅发布三种全新音频模型！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466820&idx=1&sn=86433a08e0659104a42e1542148dc464&chksm=87fb2dbab08ca4acb0a47e40b0f1569fbc3b335e6ce5b4bc861ebb9316b80d6f62b18b03e827#rd,2025-03-21 02:44:06
我决定，开一家纯套壳公司！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466770&idx=1&sn=2ef97495f6b2f3b4f12419da43638e0f&chksm=87fb2decb08ca4fa21d3e0bd4286c0563ed3c2c9de65fd5b3c6d8a2c55ad7b8859962d62931f#rd,2025-03-19 23:28:23
GPT-5要来了！下月见？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466770&idx=2&sn=cd4fccb2447a46285f270ebc83964789&chksm=87fb2decb08ca4fa9447c1ec53d45f6186e8a7bf430029092be4ca9f9fccd1f929fe77303914#rd,2025-03-19 23:28:23
重磅！AI 自我修错技术问世，LLM 终于能纠正自己的错误了,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466250&idx=1&sn=77c7684d4192e200d5918340ff12e4dc&chksm=87fb2ff4b08ca6e2e4a83725011715bef57863aa2207ca963398eeb9aed670e44c823777b67d#rd,2025-03-11 21:03:56
当 AI 嫂子们揉起了面，也揉碎了科技与伦理的边界,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453466164&idx=1&sn=cc0401a2bde4e478575e2cf439524ec8&chksm=87fb2f4ab08ca65ca4053d575f07aa67fe0758e625c3113742e4a0c0fa5de3ff363a484833a6#rd,2025-03-10 02:40:40
MCP爆火！它到底想干什么？,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453465987&idx=1&sn=3eda0427e35df90979cd27a833473a28&chksm=87fb28fdb08ca1eb8b102210965a388eae85ef612e85913f7a4245d234d5ffabffeeeca27250#rd,2025-03-08 10:25:16
Manus 一夜爆火，我却想要浇点冷水,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453465934&idx=1&sn=049b2d1a6107b32270cdea31611823c9&chksm=87fb2830b08ca126aa938b3c5ec83fc825ef0e38d3bed96297536d21db18ba80f157b971cd32#rd,2025-03-07 09:04:39
重磅！OpenAI将推出15万每月的博士级代理！我不配……,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453465854&idx=1&sn=720ed016ba099e819c8d90c2d7e47258&chksm=87fb2980b08ca096558e64476c2b7ae2265a38f8f9c519b07b83e0062de11f8e4324d43fd3d2#rd,2025-03-06 00:07:16
一个例子，说明Claude Sonnet 3.7 有多强,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453464975&idx=1&sn=d83613d90a9565553d04567342b88011&chksm=87fb24f1b08cade711556e3047d2e0c9c557574581f3d978917c712acf05190a3e50cc59daef#rd,2025-02-26 01:19:57
满血版DeepSeek R1，天下武功，唯快不破！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453464956&idx=1&sn=54e3e83c78bcb10cf5a711b02f978d8f&chksm=87fb2402b08cad1489eeadfe4903af2d2519bd2f5ed0c0f22135a9da1005fd089c49415473ef#rd,2025-02-25 19:02:33
DeepSeek 开源Day 1：FlashMLA！,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453464690&idx=1&sn=7af50797a273d19c771475f6ea4a296f&chksm=87fb250cb08cac1a63fb22338eb7cbf044a9706c01c380626a3def5bf27fa60816e4d7157048#rd,2025-02-24 10:14:58
我用Devin做的deepseek直播嘴替，让老舅成了福建董宇辉,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453464501&idx=1&sn=13ec36428666e6869740a77e9ba5284d&chksm=87fb26cbb08cafddf33f01a78c967cc66910b6e64f768b21c6367b831efbbd09412e307be7d1#rd,2025-02-22 15:31:39
OpenAI：未受DeepSeek影响，周活用户已破4亿！马上推出GPT-5,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453464323&idx=1&sn=dadd9282e1e0e61cdd6ee29e66786525&chksm=87fb267db08caf6bd4cf8647dd5faf2784519fe7257d79cdfdbedd6749453d1a523c086268f2#rd,2025-02-21 00:38:18
DeepSeek 携手OpenAI 同日发布推理模型最佳使用指南,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453463338&idx=1&sn=3985f22308a6617b2b22fd57e9c1684d&chksm=87fb2254b08cab4241ac6973b7e8f961cf58d99ce1b964bb4822ff7d172a93cda4691c518923#rd,2025-02-15 02:01:14
马斯克：Grok-3 一周内发布！「聪明得吓人」,http://mp.weixin.qq.com/s?__biz=MzA4NzgzMjA4MQ==&mid=2453463149&idx=1&sn=4acc8cb648fecef8cd05b11fec51a47f&chksm=87fb2313b08caa05078479442ee67e46b2031e51c0d996e4af7c98b356374e2f4551ae7988cd#rd,2025-02-14 00:04:19
